胡姬花	67736464.34839998	0.00307	598	0.00047	67725776.34839998	0.99984	590	0.98662	10688.0	0.00016	8	0.01338
奥利奥	67063126.46539995	0.00304	1787	0.0014	60941145.08959998	0.90871	1730	0.9681	6121981.375800001	0.09129	57	0.0319
HADAY/海天	64895527.70109994	0.00294	3962	0.0031	63787271.04589995	0.98292	3845	0.97047	1108256.6552000002	0.01708	117	0.02953
白家（白家、阿宽、川香厨房）	62847634.64359986	0.00285	4002	0.00314	62706994.25509988	0.99776	3954	0.98801	140640.38850000003	0.00224	48	0.01199
达利园	62480851.44569993	0.00283	2087	0.00163	61867956.58919992	0.99019	1999	0.95783	612894.8564999998	0.00981	88	0.04217
柴火大院	61860693.396500014	0.00281	269	0.00021	61660284.07990002	0.99676	250	0.92937	200409.31660000002	0.00324	19	0.07063
其妙	59297728.5376	0.00269	1568	0.00123	59202855.79209999	0.9984	1494	0.95281	94872.74549999999	0.0016	74	0.04719
Milkana/百吉福	57833577.8367	0.00262	442	0.00035	54200830.40689999	0.93719	393	0.88914	3632747.4298	0.06281	49	0.11086
千禾	56857563.15989996	0.00258	1395	0.00109	54001202.50349995	0.94976	1251	0.89677	2856360.6564000007	0.05024	144	0.10323
沃隆	55014459.5988	0.00249	741	0.00058	54811111.59650001	0.9963	673	0.90823	203348.0023	0.0037	68	0.09177
亲亲	52442279.4588	0.00238	397	0.00031	52426141.3588	0.99969	380	0.95718	16138.1	0.00031	17	0.04282
kdv	51998169.52140002	0.00236	945	0.00074	51989562.637400016	0.99983	924	0.97778	8606.884000000002	0.00017	21	0.02222
QUAKER/桂格	51899332.35350001	0.00235	1521	0.00119	51514541.17549999	0.99259	1491	0.98028	384791.178	0.00741	30	0.01972
费列罗/FERRERO ROCHER	51873072.84869994	0.00235	1219	0.00095	51777038.54869994	0.99815	1188	0.97457	96034.3	0.00185	31	0.02543
Calbee/卡乐B	51752651.70380003	0.00235	1221	0.00096	51408901.26820003	0.99336	1136	0.93038	343750.43559999997	0.00664	85	0.06962
好想你	50228387.491300024	0.00228	1856	0.00145	35364507.78780002	0.70407	1582	0.85237	14863879.703499999	0.29593	274	0.14763
Milkland/妙可蓝多	50162152.91320003	0.00227	983	0.00077	49383629.97320002	0.98448	971	0.98779	778522.94	0.01552	12	0.01221
Samyang/三养	49990211.56700005	0.00227	1639	0.00128	49361371.995200045	0.98742	1613	0.98414	628839.5718	0.01258	26	0.01586
安佳	47817955.20100001	0.00217	1239	0.00097	47673534.65000001	0.99698	1223	0.98709	144420.55100000004	0.00302	16	0.01291
中茶	46909264.87629995	0.00213	1743	0.00137	46855943.01859995	0.99886	1684	0.96615	53321.85769999999	0.00114	59	0.03385
ChaCheer/洽洽	46755195.59850006	0.00212	2598	0.00204	46199403.24930007	0.98811	2430	0.93533	555792.3491999999	0.01189	168	0.06467
Lay’s/乐事	46615425.955699995	0.00211	2212	0.00173	34530055.204900034	0.74074	2090	0.94485	12085370.750799999	0.25926	122	0.05515
QHE+其嘉	46390415.8033	0.0021	17	1e-05	46378711.8033	0.99975	16	0.94118	11704.0	0.00025	1	0.05882
必胜客	46197489.43710001	0.00209	606	0.00047	3639159.867	0.07877	5	0.00825	42558329.57010001	0.92123	601	0.99175
卫龙	45706882.764699996	0.00207	1623	0.00127	44374788.8908	0.97086	1509	0.92976	1332093.8739000002	0.02914	114	0.07024
三元	45526256.64690001	0.00206	263	0.00021	33958221.85159999	0.7459	234	0.88973	11568034.795299998	0.2541	29	0.11027
轩妈	45077423.35540001	0.00204	147	0.00012	44969498.415400006	0.99761	137	0.93197	107924.94	0.00239	10	0.06803
ART EXHIBITION/展艺	43963691.67169999	0.00199	4645	0.00364	43192360.893900014	0.98246	4450	0.95802	771330.7777999997	0.01754	195	0.04198
lindt/瑞士莲	43910048.731800035	0.00199	709	0.00056	43905370.46080004	0.99989	703	0.99154	4678.271	0.00011	6	0.00846
德亚（德国）	43866611.818900004	0.00199	295	0.00023	43865898.4189	0.99998	292	0.98983	713.4	2e-05	3	0.01017
wonderlab	42515828.4735	0.00193	109	9e-05	42043236.172900006	0.98888	97	0.88991	472592.3006	0.01112	12	0.11009
徐福记	41732888.76469991	0.00189	4891	0.00383	41428163.96059992	0.9927	4809	0.98323	304724.80409999995	0.0073	82	0.01677
HONLIFE/好麦多	40894838.5213	0.00185	135	0.00011	40810139.7006	0.99793	126	0.93333	84698.82070000001	0.00207	9	0.06667
Haagen-Dazs/哈根达斯	40797113.11330002	0.00185	362	0.00028	1432256.8961	0.03511	37	0.10221	39364856.21720001	0.96489	325	0.89779
王小卤	40220932.141100004	0.00182	201	0.00016	40152360.141100004	0.9983	199	0.99005	68572.0	0.0017	2	0.00995
开小灶	39971909.44	0.00181	31	2e-05	30650007.94	0.76679	25	0.80645	9321901.5	0.23321	6	0.19355
glico/格力高	39715841.99509999	0.0018	1197	0.00094	33501089.78309998	0.84352	1081	0.90309	6214752.211999999	0.15648	116	0.09691
兰雀	39000571.8004	0.00177	207	0.00016	38713736.416200005	0.99265	184	0.88889	286835.3842	0.00735	23	0.11111
The land/纽仕兰	38176824.3526	0.00173	202	0.00016	38176743.3526	1.0	201	0.99505	81.0	0.0	1	0.00495
WAHAHA/娃哈哈	37908812.19299998	0.00172	1741	0.00136	37760270.39009998	0.99608	1683	0.96669	148541.8029	0.00392	58	0.03331
比比妙	37751474.293699995	0.00171	139	0.00011	37417100.342700005	0.99114	134	0.96403	334373.951	0.00886	5	0.03597
百菲酪	37139862.208500005	0.00168	79	6e-05	37139862.208500005	1.0	79	1.0	0	0.0	0	0
苏宁极物	37038220.7147	0.00168	38	3e-05	32503321.814699996	0.87756	32	0.84211	4534898.9	0.12244	6	0.15789
馥益堂	36681727.0429	0.00166	336	0.00026	34142618.0609	0.93078	305	0.90774	2539108.9820000003	0.06922	31	0.09226
