王饱饱	36760829.1453	0.00228	422	0.00035	36651122.1528	0.99702	387	0.91706	109706.99250000001	0.00298	35	0.08294
亲亲	36748004.25529999	0.00228	394	0.00032	36739184.434599996	0.99976	378	0.95939	8819.8207	0.00024	16	0.04061
lindt/瑞士莲	36654415.609500006	0.00227	662	0.00054	36652776.609500006	0.99996	660	0.99698	1639.0	4e-05	2	0.00302
王小卤	36094141.15409998	0.00224	216	0.00018	36085530.15409998	0.99976	215	0.99537	8611.0	0.00024	1	0.00463
卫龙	35985583.1386	0.00223	1452	0.00119	34958597.8864	0.97146	1346	0.927	1026985.2522	0.02854	106	0.073
Samyang/三养	35131456.48860001	0.00218	1564	0.00129	34609724.93110001	0.98515	1539	0.98402	521731.5575	0.01485	25	0.01598
Milkland/妙可蓝多	34894131.955300026	0.00216	994	0.00082	34788619.255900025	0.99698	981	0.98692	105512.69939999998	0.00302	13	0.01308
比比妙	34474049.993900016	0.00214	162	0.00013	34198653.29390001	0.99201	155	0.95679	275396.7	0.00799	7	0.04321
李子柒	34182250.89250001	0.00212	216	0.00018	34182210.016700014	1.0	210	0.97222	40.8758	0.0	6	0.02778
MIGHTY/多力	31802545.147599988	0.00197	333	0.00027	31382619.950199988	0.9868	311	0.93393	419925.19740000006	0.0132	22	0.06607
必胜客	31130384.5182	0.00193	593	0.00049	374738.0	0.01204	5	0.00843	30755646.5182	0.98796	588	0.99157
GODIVA/歌帝梵	30632261.276200008	0.0019	806	0.00066	30528844.399200007	0.99662	790	0.98015	103416.877	0.00338	16	0.01985
胡姬花	30447645.512600005	0.00189	601	0.00049	30440217.812600005	0.99976	593	0.98669	7427.7	0.00024	8	0.01331
大白兔	30135063.062499974	0.00187	1010	0.00083	30045295.699299976	0.99702	987	0.97723	89767.36319999999	0.00298	23	0.02277
北京稻香村	30072929.039799973	0.00186	4231	0.00348	29920904.36069997	0.99494	4093	0.96738	152024.6791	0.00506	138	0.03262
舌里	29758607.102	0.00184	218	0.00018	29756982.752000004	0.99995	213	0.97706	1624.35	5e-05	5	0.02294
老街口	29665693.37959996	0.00184	1477	0.00121	27971740.71699996	0.9429	1431	0.96886	1693952.6625999997	0.0571	46	0.03114
轩妈	29528632.475099996	0.00183	146	0.00012	29466586.575099997	0.9979	138	0.94521	62045.9	0.0021	8	0.05479
好人家	29464559.42550006	0.00183	1633	0.00134	29332507.17550006	0.99552	1619	0.99143	132052.25	0.00448	14	0.00857
Vitasoy/维他奶	28721094.12049998	0.00178	1261	0.00104	27520663.21239999	0.9582	1225	0.97145	1200430.9081	0.0418	36	0.02855
kdv	28450396.333799977	0.00176	955	0.00079	28434038.383799974	0.99943	934	0.97801	16357.949999999999	0.00057	21	0.02199
starbucks/星巴克	28431069.063099995	0.00176	1284	0.00106	22517965.960900005	0.79202	1026	0.79907	5913103.102200001	0.20798	258	0.20093
OCAK/欧扎克	28375876.089700013	0.00176	789	0.00065	28345207.220900014	0.99892	754	0.95564	30668.868800000004	0.00108	35	0.04436
Calleton/卡尔顿	28210430.054000005	0.00175	149	0.00012	28198145.254	0.99956	145	0.97315	12284.800000000001	0.00044	4	0.02685
QUAKER/桂格	28127863.38670002	0.00174	1525	0.00125	26565241.30650001	0.94445	1497	0.98164	1562622.0802000002	0.05555	28	0.01836
亦淘	27760856.098999996	0.00172	24	2e-05	27760856.098999996	1.0	24	1.0	0	0.0	0	0
首芽	27680348.0	0.00172	19	2e-05	27680348.0	1.0	16	0.84211	0.0	0.0	3	0.15789
glico/格力高	26692284.64200003	0.00165	1175	0.00097	24130774.316500023	0.90404	1066	0.90723	2561510.3255000003	0.09596	109	0.09277
泓一	26609027.108599998	0.00165	590	0.00049	26578900.070600003	0.99887	576	0.97627	30127.038	0.00113	14	0.02373
诺梵	26492417.175099995	0.00164	315	0.00026	26492129.775099996	0.99999	310	0.98413	287.4	1e-05	5	0.01587
三元	26481005.703100014	0.00164	263	0.00022	23304213.733900007	0.88004	234	0.88973	3176791.9692	0.11996	29	0.11027
暖小糖	26452328.462100003	0.00164	115	9e-05	26451102.795100003	0.99995	112	0.97391	1225.667	5e-05	3	0.02609
华味亨	26303897.976199992	0.00163	1726	0.00142	25361218.8957	0.96416	1477	0.85574	942679.0804999997	0.03584	249	0.14426
XIANG PIAOA/香飘飘	25749522.334300008	0.0016	877	0.00072	25327278.37130001	0.9836	848	0.96693	422243.963	0.0164	29	0.03307
Calbee/卡乐B	24781453.897600003	0.00154	1164	0.00096	24700795.649900004	0.99675	1085	0.93213	80658.24769999999	0.00325	79	0.06787
RICHORA/瑞琪奥兰	24386530.75	0.00151	6	0.0	24386530.75	1.0	6	1.0	0	0.0	0	0
pp/盼盼	24185605.984100074	0.0015	2621	0.00215	24045363.387900066	0.9942	2550	0.97291	140242.5962	0.0058	71	0.02709
元気森林	23816214.297500007	0.00148	304	0.00025	23005877.27450001	0.96598	270	0.88816	810337.0229999999	0.03402	34	0.11184
KAM YUEN/甘源	23511684.127600044	0.00146	1527	0.00126	23245358.14860003	0.98867	1452	0.95088	266325.979	0.01133	75	0.04912
吉香居	23242640.21880002	0.00144	2102	0.00173	22864927.375400025	0.98375	2015	0.95861	377712.84340000007	0.01625	87	0.04139
兰雀	22946002.8777	0.00142	199	0.00016	22682682.602699995	0.98852	178	0.89447	263320.2749999999	0.01148	21	0.10553
豪士	22758990.281900004	0.00141	414	0.00034	22746887.0819	0.99947	412	0.99517	12103.199999999999	0.00053	2	0.00483
每果时光	22724977.9728	0.00141	118	0.0001	22724977.9728	1.0	118	1.0	0	0.0	0	0
大益	22597959.732300013	0.0014	1477	0.00121	22420332.468300015	0.99214	1448	0.98037	177627.26400000002	0.00786	29	0.01963
固本堂	22029751.774699986	0.00137	293	0.00024	21867244.084699985	0.99262	279	0.95222	162507.69	0.00738	14	0.04778
百菲酪	21977607.171299994	0.00136	80	7e-05	21977607.171299994	1.0	80	1.0	0	0.0	0	0
WAHAHA/娃哈哈	21847135.85409998	0.00135	1713	0.00141	21718736.01509998	0.99412	1657	0.96731	128399.83899999999	0.00588	56	0.03269
米多奇	21834893.931800004	0.00135	648	0.00053	21820841.011800002	0.99936	630	0.97222	14052.919999999998	0.00064	18	0.02778
香先笙	21736874.584700007	0.00135	96	8e-05	21736874.584700007	1.0	96	1.0	0	0.0	0	0
甘滋罗	21714157.615600005	0.00135	77	6e-05	21507280.7756	0.99047	71	0.92208	206876.84	0.00953	6	0.07792
千禾	21523763.75400001	0.00133	1420	0.00117	20310063.774300016	0.94361	1276	0.89859	1213699.9797	0.05639	144	0.10141
零趣	21301242.61780004	0.00132	2153	0.00177	21291391.79110004	0.99954	2138	0.99303	9850.826700000001	0.00046	15	0.00697
Arla/爱氏晨曦	20721481.210500002	0.00128	238	0.0002	20632194.534400005	0.99569	215	0.90336	89286.67610000001	0.00431	23	0.09664
藤桥牌	20709255.3379	0.00128	137	0.00011	20694854.2645	0.9993	124	0.90511	14401.073400000001	0.0007	13	0.09489
君乐宝	19859528.98159999	0.00123	840	0.00069	19715887.91299999	0.99277	808	0.9619	143641.0686	0.00723	32	0.0381
一果倾城	19701907.7583	0.00122	131	0.00011	19621003.5583	0.99589	120	0.91603	80904.2	0.00411	11	0.08397
LEASUN FOOD/林家铺子	19685664.125500005	0.00122	553	0.00045	19553168.105000004	0.99327	513	0.92767	132496.0205	0.00673	40	0.07233
苏宁极物	19681018.8883	0.00122	36	3e-05	16868439.681599997	0.85709	30	0.83333	2812579.2067	0.14291	6	0.16667
Gul Bag/古力巴戈	19437435.63300001	0.0012	78	6e-05	19434757.833000008	0.99986	72	0.92308	2677.7999999999997	0.00014	6	0.07692
COZY/卡滋乐	19342390.849600002	0.0012	728	0.0006	19335492.932900008	0.99964	668	0.91758	6897.916700000002	0.00036	60	0.08242
德亚（德国）	19337984.265000004	0.0012	294	0.00024	19337664.465	0.99998	292	0.9932	319.8	2e-05	2	0.0068
sampleman/品铺掌柜	19216828.900300007	0.00119	219	0.00018	19216138.00030001	0.99996	218	0.99543	690.9	4e-05	1	0.00457
Alpenliebe/阿尔卑斯	19139331.95720002	0.00119	1201	0.00099	18841523.166400023	0.98444	1171	0.97502	297808.7908	0.01556	30	0.02498
北京同仁堂	18842636.00360002	0.00117	1928	0.00158	15602050.719800018	0.82802	1358	0.70436	3240585.2837999975	0.17198	570	0.29564
Slavyanka	18636851.019899998	0.00115	150	0.00012	18629868.391699996	0.99963	145	0.96667	6982.6282	0.00037	5	0.03333
友臣	18550005.40930003	0.00115	647	0.00053	18523418.06970003	0.99857	640	0.98918	26587.3396	0.00143	7	0.01082
SEAMILD/西麦	18528359.1383	0.00115	1660	0.00136	18389729.636699997	0.99252	1644	0.99036	138629.50160000002	0.00748	16	0.00964
肉球小贝	18411292.5631	0.00114	18	1e-05	18411292.5631	1.0	18	1.0	0	0.0	0	0
HERSHEY’S/好时	18380730.6159	0.00114	1089	0.0009	17845417.973899998	0.97088	1056	0.9697	535312.642	0.02912	33	0.0303
ORION/好丽友	18348106.64629998	0.00114	1680	0.00138	17483418.32849998	0.95287	1578	0.93929	864688.3178	0.04713	102	0.06071
姚生记	18147888.33029999	0.00112	263	0.00022	17782556.05919999	0.97987	251	0.95437	365332.2711	0.02013	12	0.04563
Yon Ho/永和豆浆	18139427.6437	0.00112	596	0.00049	18136704.5637	0.99985	591	0.99161	2723.08	0.00015	5	0.00839
谷乐松	18136345.2936	0.00112	34	3e-05	18136345.2936	1.0	34	1.0	0	0.0	0	0
Olivoila/欧丽薇兰	18099362.382600006	0.00112	470	0.00039	18099303.382600006	1.0	463	0.98511	59.0	0.0	7	0.01489
百事可乐	18059345.39279999	0.00112	776	0.00064	15522644.050799988	0.85954	712	0.91753	2536701.342	0.14046	64	0.08247
NESPRESSO/奈斯派索	17925036.574	0.00111	102	8e-05	17925036.574	1.0	102	1.0	0	0.0	0	0
莫小仙	17884666.96559999	0.00111	622	0.00051	17820755.66559999	0.99643	601	0.96624	63911.3	0.00357	21	0.03376
Milkana/百吉福	17873343.884899996	0.00111	425	0.00035	17594037.498699997	0.98437	381	0.89647	279306.38620000007	0.01563	44	0.10353
KINGWUU	17769748.6771	0.0011	410	0.00034	17646542.293300003	0.99307	368	0.89756	123206.38379999997	0.00693	42	0.10244
五常大米	17682850.7737	0.0011	90	7e-05	17674788.7737	0.99954	87	0.96667	8062.0	0.00046	3	0.03333
圣牧	17610559.1169	0.00109	82	7e-05	17610559.1169	1.0	82	1.0	0	0.0	0	0
艺福堂	17414187.95390002	0.00108	672	0.00055	16774572.094200017	0.96327	598	0.88988	639615.8596999999	0.03673	74	0.11012
鲜一把	17336884.1	0.00107	16	1e-05	4194829.0	0.24196	7	0.4375	13142055.1	0.75804	9	0.5625
金沙河	17107776.8135	0.00106	609	0.0005	16048386.860499999	0.93808	571	0.9376	1059389.953	0.06192	38	0.0624
枣粮先生	16923148.3848	0.00105	81	7e-05	16749791.214800002	0.98976	74	0.91358	173357.17	0.01024	7	0.08642
山中涧	16843386.379699998	0.00104	95	8e-05	16843386.379699998	1.0	95	1.0	0	0.0	0	0
口水娃	16780698.586500026	0.00104	2717	0.00223	16591192.26010002	0.98871	2629	0.96761	189506.32639999993	0.01129	88	0.03239
NONG SHIM/农心	16685047.500100017	0.00103	1435	0.00118	16427821.500100015	0.98458	1407	0.98049	257226.0	0.01542	28	0.01951
无穷	16680734.402000003	0.00103	442	0.00036	16112258.322000002	0.96592	413	0.93439	568476.0800000001	0.03408	29	0.06561
XIAO GUAN TEA/小罐茶	16678621.528900005	0.00103	266	0.00022	15467957.052500004	0.92741	223	0.83835	1210664.4764	0.07259	43	0.16165
福事多	16617951.091200013	0.00103	679	0.00056	16566160.791200012	0.99688	672	0.98969	51790.3	0.00312	7	0.01031
LEE KUM KEE/李锦记	16472807.692900019	0.00102	2464	0.00203	15282025.070700023	0.92771	2364	0.95942	1190782.6222000006	0.07229	100	0.04058
Coca－Cola/可口可乐	16277892.26380001	0.00101	2666	0.00219	14993281.491300005	0.92108	2616	0.98125	1284610.7725	0.07892	50	0.01875
正新	16254088.6851	0.00101	67	6e-05	16251174.3851	0.99982	64	0.95522	2914.3	0.00018	3	0.04478
The land/纽仕兰	16075992.742599998	0.001	211	0.00017	16075893.742599998	0.99999	210	0.99526	99.0	1e-05	1	0.00474
21cake/廿一客	16070189.3341	0.001	115	9e-05	15231388.2772	0.9478	63	0.54783	838801.0569000001	0.0522	52	0.45217
卜珂零点	16045007.618500005	0.00099	437	0.00036	16044367.618500005	0.99996	428	0.97941	640.0	4e-05	9	0.02059
觅菓	15988749.323	0.00099	51	4e-05	7525974.323	0.4707	43	0.84314	8462775.0	0.5293	8	0.15686
乌江	15616188.839000039	0.00097	1562	0.00128	15561829.492600037	0.99652	1538	0.98464	54359.3464	0.00348	24	0.01536
好吃点	15490454.871400008	0.00096	809	0.00067	15423614.02550001	0.99569	768	0.94932	66840.8459	0.00431	41	0.05068
田园主义	15489208.8852	0.00096	89	7e-05	15395599.672500001	0.99396	79	0.88764	93609.2127	0.00604	10	0.11236
NANFANG BLACK SESAME/南方黑芝麻	15413296.313800009	0.00096	401	0.00033	15398676.867900008	0.99905	395	0.98504	14619.445899999999	0.00095	6	0.01496
饭爷	15361045.2306	0.00095	198	0.00016	13413926.7006	0.87324	157	0.79293	1947118.5299999998	0.12676	41	0.20707
江中食疗	15250409.748399995	0.00095	475	0.00039	12302125.341899997	0.80668	398	0.83789	2948284.4064999996	0.19332	77	0.16211
棠品	15093839.402600002	0.00094	128	0.00011	15093839.402600002	1.0	128	1.0	0	0.0	0	0
OBERA	14900164.133199992	0.00092	606	0.0005	14898418.133199992	0.99988	601	0.99175	1746.0	0.00012	5	0.00825
OLDTOWN WHITE/旧街场	14754716.4811	0.00091	677	0.00056	14670468.571100002	0.99429	660	0.97489	84247.90999999999	0.00571	17	0.02511
Lipton/立顿	14669535.119800044	0.00091	1868	0.00154	13818587.599200046	0.94199	1739	0.93094	850947.5206000002	0.05801	129	0.06906
HONLIFE/好麦多	14532128.7995	0.0009	132	0.00011	14514684.732499998	0.9988	123	0.93182	17444.067000000003	0.0012	9	0.06818
俏侬	14524392.8086	0.0009	136	0.00011	14473301.8086	0.99648	126	0.92647	51091.00000000001	0.00352	10	0.07353
南国	14489709.632599998	0.0009	1538	0.00126	14411542.344999997	0.99461	1487	0.96684	78167.28760000001	0.00539	51	0.03316
森庄农品	14443660.584500002	0.0009	116	0.0001	12803087.984500002	0.88642	114	0.98276	1640572.6	0.11358	2	0.01724
中茶	14436956.704600004	0.00089	1540	0.00127	14388292.404600002	0.99663	1492	0.96883	48664.3	0.00337	48	0.03117
wonderlab	14379057.3641	0.00089	112	9e-05	14302895.076400002	0.9947	99	0.88393	76162.2877	0.0053	13	0.11607
GEMEZ	14343548.544300001	0.00089	388	0.00032	13928945.761300001	0.97109	381	0.98196	414602.783	0.02891	7	0.01804
NISSIN/日清	14325385.3104	0.00089	2208	0.00182	14262933.6237	0.99564	2163	0.97962	62451.686700000006	0.00436	45	0.02038
cheerston/吉士汀	14238617.112	0.00088	33	3e-05	14238617.112	1.0	33	1.0	0	0.0	0	0
雷允上	13966977.088600002	0.00087	51	4e-05	13878748.0	0.99368	40	0.78431	88229.0886	0.00632	11	0.21569
开小灶	13545105.8924	0.00084	31	3e-05	7344855.9924	0.54225	25	0.80645	6200249.9	0.45775	6	0.19355
味一堂	13539687.614	0.00084	64	5e-05	13539687.614	1.0	64	1.0	0	0.0	0	0
俏美味	13537013.898500005	0.00084	450	0.00037	13522532.071600005	0.99893	433	0.96222	14481.826900000002	0.00107	17	0.03778
馥益堂	13517170.067100009	0.00084	320	0.00026	11468789.123100005	0.84846	291	0.90938	2048380.944	0.15154	29	0.09062
七年五季	13402043.908999998	0.00083	63	5e-05	13169318.197999999	0.98264	51	0.80952	232725.711	0.01736	12	0.19048
太粮	13397488.630800001	0.00083	122	0.0001	12485494.943799999	0.93193	102	0.83607	911993.6870000002	0.06807	20	0.16393
贝夫	13382706.746600002	0.00083	182	0.00015	13375085.0266	0.99943	177	0.97253	7621.719999999999	0.00057	5	0.02747
白象	13349984.705500023	0.00083	2115	0.00174	13336325.435700024	0.99898	2092	0.98913	13659.269799999998	0.00102	23	0.01087
Oishi/上好佳	13345179.233500022	0.00083	1221	0.001	12970349.514200019	0.97191	1111	0.90991	374829.71929999994	0.02809	110	0.09009
AKOKO	13296508.519199999	0.00082	118	0.0001	13296508.519199999	1.0	106	0.89831	0.0	0.0	12	0.10169
劲仔	13255554.011599995	0.00082	656	0.00054	13185307.102199996	0.9947	610	0.92988	70246.90939999999	0.0053	46	0.07012
百年修正	13250623.741200004	0.00082	111	9e-05	5755730.471500002	0.43437	59	0.53153	7494893.269699999	0.56563	52	0.46847
THE CEREAL WAY/五谷道场	13158693.38410001	0.00082	631	0.00052	13155521.88310001	0.99976	618	0.9794	3171.501	0.00024	13	0.0206
Roberta di Camerino/诺贝达	13155000.134499997	0.00082	35	3e-05	13155000.134499997	1.0	35	1.0	0	0.0	0	0
蜜禾	13152875.754000003	0.00082	139	0.00011	13152875.754000003	1.0	138	0.99281	0.0	0.0	1	0.00719
满铺	13140375.363200003	0.00081	476	0.00039	13115137.833200002	0.99808	460	0.96639	25237.530000000002	0.00192	16	0.03361
enon/怡浓	13138418.756099999	0.00081	206	0.00017	13135827.1551	0.9998	198	0.96117	2591.601	0.0002	8	0.03883
唇念	13070546.85	0.00081	5	0.0	13070546.85	1.0	5	1.0	0	0.0	0	0
ranville Kino/威其诺	12895659.3846	0.0008	19	2e-05	12895659.3846	1.0	19	1.0	0	0.0	0	0
Zmpx/中闽飘香	12878710.954900002	0.0008	358	0.00029	10859975.362000003	0.84325	263	0.73464	2018735.5929	0.15675	95	0.26536
泰金香	12842124.867899999	0.0008	51	4e-05	12831603.6479	0.99918	39	0.76471	10521.220000000001	0.00082	12	0.23529
Snickers/士力架	12832217.248400003	0.0008	410	0.00034	12802337.345000004	0.99767	401	0.97805	29879.9034	0.00233	9	0.02195
DANISA/皇冠	12821671.502999993	0.00079	423	0.00035	12807858.602999995	0.99892	415	0.98109	13812.900000000001	0.00108	8	0.01891
名扬	12797843.231899997	0.00079	276	0.00023	12335717.303899998	0.96389	266	0.96377	462125.92799999996	0.03611	10	0.03623
七彩之谜	12781755.766999997	0.00079	80	7e-05	12780883.766999997	0.99993	76	0.95	872.0	7e-05	4	0.05
怡宝	12630418.9722	0.00078	400	0.00033	12630418.9722	1.0	400	1.0	0	0.0	0	0
Kong WENG/港荣	12547828.324500047	0.00078	1769	0.00145	12494215.056800047	0.99573	1707	0.96495	53613.2677	0.00427	62	0.03505
汉补堂	12496917.2927	0.00077	23	2e-05	12495310.1927	0.99987	22	0.95652	1607.1	0.00013	1	0.04348
元正	12452662.404	0.00077	117	0.0001	12451809.942599999	0.99993	116	0.99145	852.4614	7e-05	1	0.00855
岭南新宝堂	12407629.624099998	0.00077	168	0.00014	12049544.144099997	0.97114	159	0.94643	358085.48	0.02886	9	0.05357
吾尚	12387026.7077	0.00077	133	0.00011	12298102.047699999	0.99282	132	0.99248	88924.66	0.00718	1	0.00752
八马	12376248.563900007	0.00077	697	0.00057	12264955.563900007	0.99101	679	0.97418	111293.0	0.00899	18	0.02582
融和（食品）	12315776.240799999	0.00076	56	5e-05	12312025.740799999	0.9997	52	0.92857	3750.5	0.0003	4	0.07143
燕之坊	12252257.363300001	0.00076	1076	0.00088	12197117.6863	0.9955	1039	0.96561	55139.676999999996	0.0045	37	0.03439
碧翠园	12230540.159699999	0.00076	75	6e-05	12208046.659	0.99816	64	0.85333	22493.500700000004	0.00184	11	0.14667
藤壶岛	12094094.700900001	0.00075	167	0.00014	12094094.700900001	1.0	167	1.0	0	0.0	0	0
倪宅	11973352.2791	0.00074	78	6e-05	11969517.679100001	0.99968	72	0.92308	3834.6	0.00032	6	0.07692
阿婆家的	11844483.273300005	0.00073	259	0.00021	11824591.848300004	0.99832	253	0.97683	19891.425000000003	0.00168	6	0.02317
德庄	11757219.789699994	0.00073	955	0.00079	11753705.389699996	0.9997	939	0.98325	3514.3999999999996	0.0003	16	0.01675
g 7 coffee	11750890.631600006	0.00073	626	0.00051	11637600.019100005	0.99036	621	0.99201	113290.61249999999	0.00964	5	0.00799
MAXWELL HOUSE/麦斯威尔	11739677.832100011	0.00073	857	0.0007	11490247.293900011	0.97875	818	0.95449	249430.53819999995	0.02125	39	0.04551
宏源	11709783.076299993	0.00073	611	0.0005	11709589.976299994	0.99998	608	0.99509	193.1	2e-05	3	0.00491
MALING/梅林	11691011.21230002	0.00072	1710	0.00141	11543756.530600017	0.9874	1658	0.96959	147254.68170000002	0.0126	52	0.03041
Ovaltine/阿华田	11668561.253000006	0.00072	573	0.00047	10799959.483000005	0.92556	542	0.9459	868601.77	0.07444	31	0.0541
川娃子	11616424.848600006	0.00072	343	0.00028	11594026.856100006	0.99807	329	0.95918	22397.9925	0.00193	14	0.04082
chali	11557938.4077	0.00072	280	0.00023	11359677.2987	0.98285	247	0.88214	198261.10899999997	0.01715	33	0.11786
新益号	11496830.709199997	0.00071	1018	0.00084	10483922.972199995	0.9119	923	0.90668	1012907.7370000001	0.0881	95	0.09332
