数码3C	10476724	X-IT	43995644.49886667
数码3C	10955635	品纯	43592240.38166667
数码3C	10592417	唱吧	43393764.72200000
数码3C	10406885	pccooler/超频三	42395820.05386667
数码3C	10130469	SMARTISAN/锤子	41924233.78816667
数码3C	10218073	ZEBRA/斑马	41591295.62433333
数码3C	10552709	B&O	41053113.23390000
数码3C	10142276	ESR	40888371.13486667
数码3C	10405148	DOOV/朵唯	40849037.18626667
数码3C	10439547	ISIDO/艾思度	40707926.04173333
数码3C	10914661	inphic/英菲克	40647741.88953333
数码3C	10192457	森克	40293461.06903333
数码3C	10384798	NINTAUS/金正	40099183.67763333
数码3C	10754812	harman kardon/哈曼·卡顿	39869121.67383333
数码3C	10943438	TANGO/探戈	38676063.91956667
数码3C	10829589	Audio Technica/铁三角	38342806.71713333
数码3C	10699329	ICON/爱康	38166435.39830000
数码3C	10284496	Nohon/诺希	37982136.99480000
数码3C	10735395	Marie’s/马利	37193462.41143333
数码3C	10132912	喵喵机	37044874.85496667
数码3C	10424106	ANKER	36994005.65250000
数码3C	10052296	Joyroom/机乐堂	36750698.37826667
数码3C	10847799	CHERRY	35642365.53353333
数码3C	10212027	博智星	35049724.74596667
数码3C	10637969	MLOONG/名龙堂	33399069.08876667
数码3C	10264985	Shinco/新科	33377173.47653333
数码3C	10217987	Ricoh/理光	33100607.00806667
数码3C	10770920	RCA	32542002.47936667
数码3C	10413512	达尔优	32257178.24770000
数码3C	10597010	森然（家电）	31879674.59540000
数码3C	10405906	优学派	31862260.25580000
数码3C	10048785	Nokia/诺基亚	31837169.63456667
数码3C	10130185	GoPro	31809446.95873333
数码3C	10052440	HKC/惠科	31762452.03693333
数码3C	10622133	任天堂	31572903.84576667
数码3C	10558501	益好	31059041.24970000
数码3C	10936762	硕扬	30951863.27800000
数码3C	10563700	HIPAA/海鲅	30860215.61243333
数码3C	10135767	KOKUYO/国誉	30832353.97480000
数码3C	10285022	诺必行	29844123.73110000
数码3C	10719935	派克	29799430.16843333
数码3C	10864612	ZOTAC/索泰	29674986.90006667
数码3C	10936756	TIGER/虎牌	29670673.20986667
数码3C	11017084	IQOO/小趣	29284746.42246667
数码3C	10138762	精臣	29241784.11456667
数码3C	10911490	Tenda/腾达	29064472.07463333
数码3C	10733167	AfterShokz	29055436.70816667
数码3C	10290316	Comix/齐心	28996799.96323333
数码3C	10122861	Benton/本腾	28853224.67403333
数码3C	10834592	Svnscomg	28803400.77440000
数码3C	10943555	摆渡者	28538732.91943333
数码3C	10037390	Sama/先马	28509089.62420000
数码3C	10269219	宝锋	28272053.68156667
数码3C	10429338	vivo	28228205.80730000
数码3C	10943432	MERCURY（水星网络）	28180774.52850000
数码3C	10499235	柏奈儿	28032550.82036667
数码3C	10308019	maxhub	27956458.08283333
数码3C	10841204	MARSHALL	27956002.75513333
数码3C	10939421	京东金融	27844228.05866667
数码3C	10365674	Skyworth/创维	27826232.25193333
数码3C	10901949	AData/威刚	27779442.47920000
数码3C	10802020	zhi yun	27523648.54413333
数码3C	10943415	HERO/英雄	27339916.95973333
数码3C	10468803	萤石	27322058.59053333
数码3C	10761130	LEWITT/莱维特	26917042.52796667
数码3C	10937819	曹晖	26889476.82993333
数码3C	10354780	K-Touch/天语	26815774.99460000
数码3C	10698337	Xiaomi/小米	26793054.10250000
数码3C	10740126	猫太子	26723177.12683333
数码3C	10844010	Takstar/得胜	26177974.05126667
数码3C	10000409	Rapoo/雷柏	26102388.49953333
数码3C	10297509	paperone/百旺	26062822.44370000
数码3C	11030589	科瑞朗	26038192.00426667
数码3C	10078022	金贝	25966699.79083333
数码3C	10480291	Poner Saund/轰天炮	25805835.89626667
数码3C	10757195	Casio/卡西欧	25436541.35343333
数码3C	10493242	欧伦	25415519.20563333
数码3C	10194945	Ninebot	25338728.68666667
数码3C	10253478	ViewSonic/优派	25308966.09400000
数码3C	10503784	Insta360	25281500.64933333
数码3C	10925641	以诺	25067281.95820000
数码3C	10936748	京造	25062332.19610000
数码3C	10449739	DUSHULANG/读书郎	24945419.97986667
数码3C	10918491	LAMY/凌美	24924408.79080000
数码3C	10008320	GPRINTER	24800327.31603333
数码3C	12663964	波胜（电子电工）	24529945.46176667
数码3C	10714286	六品堂	24334319.41020000
数码3C	10424121	天猫魔盒	24294674.93876667
数码3C	10151293	格之格	23850982.25856667
数码3C	10767412	SAMZHE/山泽	23785578.73900000
数码3C	10638857	大一	23591334.84520000
数码3C	10069716	HPRT/汉印	23500956.53423333
数码3C	10550963	Sigma/适马	23053047.17896667
数码3C	10207385	数冠	22844129.03056667
数码3C	10936890	Great Wall/长城（电脑配件）	22799731.09696667
数码3C	10914973	BOOX	22784152.14700000
数码3C	10612970	SAPPHIRE/蓝宝石	22565945.70880000
数码3C	10124448	Orico/奥睿科	22412356.58483333
数码3C	10906826	ZMI	22227986.46843333
数码3C	10633445	小辣椒	21856095.96673333
数码3C	10480027	火影	21691978.23363333
数码3C	10831235	H3C/新华三	21678239.24696667
数码3C	10007228	金典科逸	21652873.88160000
数码3C	10864972	COMET/科密	21618799.12536667
数码3C	10852762	touch mark	21592158.61110000
数码3C	10468478	RANVOO	21467306.62720000
数码3C	10649108	Motorola/摩托罗拉	21388088.13296667
数码3C	10065271	iKBC	21310916.17336667
数码3C	10839232	Tamron/腾龙	21239878.76123333
数码3C	10909594	uni/三菱铅笔	21231800.71303333
数码3C	11012025	离草	21134865.61723333
数码3C	10136922	科星	21123320.07440000
数码3C	10848883	第一卫	21104560.23136667
数码3C	10181537	Deepcool/九州风神	20901345.12480000
数码3C	11030819	京鱼座	20794580.94563333
数码3C	10500825	QCY	20616491.65243333
数码3C	10223394	G.Skill	20577834.48440000
数码3C	10436694	大眼橙	20362389.66373333
数码3C	10638184	hifier/屁颠虫	20326201.21510000
数码3C	10340694	ENKOR	20242704.81200000
数码3C	10197032	DiDo	20173785.87253333
数码3C	11030757	LZL（数码）	20147765.97076667
数码3C	10216347	amazfit	19729362.26666667
数码3C	10180421	苏丰	19724280.67216667
数码3C	10045717	BETOP/北通	19707487.42550000
数码3C	10077813	麦柴	19417758.57206667
数码3C	10139985	能适	19383367.99796667
数码3C	10072257	十盏灯	19341558.82586667
数码3C	10880072	守护宝	19112275.66800000
数码3C	10757482	Teclast/台电	18996941.75763333
数码3C	10005581	Yoobao/羽博	18984122.85666667
数码3C	10490430	CHG/彩格	18859913.05736667
数码3C	10856200	铭大金碟	18739917.15583333
数码3C	10127261	RTAKO	18604184.46300000
数码3C	10266482	新讯	18463823.72886667
数码3C	10191958	Benks/邦克仕	18430432.74810000
数码3C	10943455	Hisense/海信（黑电）	18191848.62556667
数码3C	10839793	Disney/迪士尼	18112693.74690000
数码3C	10180102	aierxuan	18069049.81276667
数码3C	10325596	Cooler Master/酷冷至尊	18008217.83476667
数码3C	10134838	冇心	17844338.94773333
数码3C	10231750	ZOWIE GEAR/卓威奇亚	17813598.00316667
数码3C	10134831	互视达	17726047.07390000
数码3C	10914866	POLVCDG/铂典	17629975.06290000
数码3C	10053900	llano/绿巨能	17614218.86783333
数码3C	10065609	咔巴熊	17612846.61940000
数码3C	10736519	诺西	17551664.08476667
数码3C	10498601	TAFIQ/塔菲克	17477968.77596667
数码3C	10411097	TEN－WIN/天文	17219453.39676667
数码3C	10902147	Segotep/鑫谷	16996006.44273333
数码3C	10617378	WISDOM CITY/智慧城	16875172.56160000
数码3C	10003007	SAKURA/樱花	16842260.72500000
数码3C	11009781	超信达	16790739.57500000
数码3C	12658785	New for（数码）	16650261.12400000
数码3C	10004151	Muulee/木雷	16618861.70303333
数码3C	10140462	松普	16566394.81766667
数码3C	10561609	honor/荣耀	16470280.08286667
数码3C	10014246	ASZUNE/艾苏恩	16415374.46863333
数码3C	10054212	兰士顿	16334017.08290000
数码3C	10203970	PRINT－RITE/天威	16305429.18273333
数码3C	10650558	Maxleaf/玛丽	16298958.53260000
数码3C	10937041	NM/诺码	16212747.32323333
数码3C	10292890	ireader	16196332.87996667
数码3C	10719630	PANTUM/奔图	16183740.08590000
数码3C	10912961	BOYA	16161196.38530000
数码3C	10726018	CRUCIAL/镁光	16096699.34033333
数码3C	11030733	菲尼泰	16092956.26033333
数码3C	10199316	cooyes/酷耶	16089042.76463333
数码3C	10077073	Malata/万利达	15739521.29370000
数码3C	10337393	魅声	15470799.03286667
数码3C	10047880	losence/路信	15400696.15613333
数码3C	12656355	墨顿（办公用品）	15367405.72123333
数码3C	10220958	Gionee/金立	15333590.19850000
数码3C	10617864	IKF	15271279.16233333
数码3C	10155430	SUNMI/商米	15240368.28390000
数码3C	10462173	Gloway	15206559.11063333
数码3C	10939318	微影	15041156.86360000
数码3C	10022110	天猫精灵	14963737.12940000
数码3C	10612923	FARAMON/法拉蒙	14859860.45246667
数码3C	11027119	执法1号	14857297.00683333
数码3C	10837445	Huntkey/航嘉	14616167.70460000
数码3C	10074486	TENCENT/腾讯	14466953.07176667
数码3C	10153227	Pico/小鸟看看	14361869.17263333
数码3C	10324314	imobile	14316474.08953333
数码3C	10045356	御宝阁	14194273.82436667
数码3C	12654626	Kioxia/铠侠	14158409.68950000
数码3C	10109738	MAXSUN/铭瑄	14135982.41523333
数码3C	10053762	steelseries/赛睿	14064839.79576667
数码3C	10633211	Bcity/比西特	13996557.18670000
数码3C	10073912	FABER－CASTELL/辉柏嘉	13972534.12186667
数码3C	10131518	Rigal/瑞格尔	13905816.17160000
数码3C	10943403	炫龙（电脑数码）	13892271.96340000
数码3C	11018848	金值	13847776.32600000
数码3C	10837739	Shure/舒尔	13715058.42316667
数码3C	10142759	ickb	13706168.30056667
数码3C	10652455	Konka/康佳	13699915.67716667
数码3C	10915352	RODE	13640487.43773333
数码3C	10989723	GOIIOG/极构	13547495.52110000
数码3C	10284196	微麦	13526014.47476667
数码3C	10505993	Pimio	13524755.47366667
数码3C	10757862	Fuji Xerox/富士施乐	13521234.94823333
数码3C	10450041	TSC	13392050.90190000
数码3C	10756877	MIMITOOU/咪咪兔	13379797.55056667
数码3C	10001915	Guangbo/广博	13363583.34980000
数码3C	10425869	Plus/普乐士	13266977.80140000
数码3C	10013488	TITAN ARMY/泰坦军团	13244429.98316667
数码3C	10937529	QNAP/威联通	13242632.75953333
数码3C	10223833	monqiqi/蒙奇奇	13183860.11503333
数码3C	10939316	舒荣	13116789.94226667
数码3C	10343805	我龙	13084994.92743333
数码3C	10064583	先机	13079472.94286667
数码3C	10151347	白金丽人	13070384.11943333
数码3C	10586877	猫王收音机	13060673.52750000
数码3C	10513364	Kingdee/金蝶	13035939.61616667
数码3C	10851555	J－Like/吉莱克	12829518.67956667
数码3C	10920072	Varmilo	12815476.60476667
数码3C	10324752	Hivi/惠威	12800977.67686667
数码3C	10631122	曼龙	12760735.75383333
数码3C	10405601	Choseal/秋叶原	12752006.45546667
数码3C	10806126	亦盾	12735692.82730000
数码3C	10859296	SiUT/思惠拓	12696106.71270000
数码3C	10733386	奢姿	12673151.30993333
数码3C	10353552	绘威	12633500.13780000
数码3C	10706037	Gowe/国惠	12625873.90650000
数码3C	10144759	SANTAK/山特	12610853.70250000
数码3C	10277441	AULA/狼蛛	12578224.91416667
数码3C	12659772	紫本	12548007.06266667
数码3C	10226853	松人	12509936.17626667
数码3C	10715343	Remax/睿量	12507022.08550000
数码3C	10365833	TOVAO·ON	12460176.76700000
