17715	饼干	664404268.0611264	0.03469666666666667	45389.0	0.03685666666666667	587038925.1097287	0.8849666666666667	43280.0	0.9535566666666667	77365342.95140001	0.11503333333333333	2108.0	0.046443333333333336
17732	零食大礼包	642149810.4454331	0.03311	13935.0	0.011316666666666664	596277802.2260662	0.9302333333333334	12570.0	0.9020299999999999	45872008.21936667	0.06976666666666666	1365.0	0.09797
17729	其它休闲零食	636281625.1215979	0.03304666666666667	59743.0	0.04850000000000001	530119101.3339003	0.84176	54740.0	0.91627	106162523.78770022	0.15824000000000002	5003.0	0.08373000000000001
17798	全脂纯牛奶	617306165.5024675	0.03177666666666667	7373.0	0.005993333333333333	609462243.6113342	0.9885700000000001	7093.0	0.9619066666666667	7843921.891133334	0.011430000000000001	280.0	0.03809333333333333
17713	西式糕点	585026221.9675635	0.030613333333333336	26933.0	0.02187	546327075.2515311	0.9377466666666666	25086.0	0.9314566666666667	38699146.71603332	0.06225333333333333	1847.0	0.06854333333333333
17714	中式糕点	515452619.10883254	0.026833333333333334	58637.0	0.047556666666666664	496835366.74826646	0.9660866666666666	55572.0	0.94773	18617252.36056665	0.03391333333333334	3065.0	0.052270000000000004
17743	坚果礼盒	467044113.1192	0.024193333333333334	4385.0	0.0035666666666666663	438840074.3617334	0.9221033333333333	3861.0	0.8802333333333333	28204038.757466663	0.07789666666666667	524.0	0.11976666666666665
17720	鸡鸭零食	457566058.8990989	0.02372666666666667	19541.0	0.015863333333333333	432595459.2022659	0.9457166666666668	18624.0	0.9530966666666666	24970599.69683333	0.05428333333333333	916.0	0.04690333333333333
17693	方便面	419225698.0992002	0.021846666666666667	26207.0	0.021286666666666666	408745266.28296715	0.9743966666666667	25392.0	0.9689200000000001	10480431.816233335	0.02560333333333333	814.0	0.03108
17807	其它冲饮	336855968.2834021	0.01736	25060.0	0.020343333333333335	296342805.1160012	0.8759033333333334	19547.0	0.7799	40513163.16739996	0.12409666666666667	5513.0	0.2201
17716	面包	312620740.5250347	0.01629	12313.0	0.009996666666666668	303777338.47163457	0.9730166666666666	11714.0	0.9513066666666666	8843402.053399997	0.02698333333333333	599.0	0.04869333333333333
17752	枣	298885138.54103374	0.015786666666666668	14912.0	0.012113333333333332	279983602.45566636	0.9363466666666667	13895.0	0.9317733333333335	18901536.085366663	0.06365333333333334	1017.0	0.06822666666666666
17809	速溶咖啡	297187399.6799341	0.015349999999999997	8808.0	0.007153333333333334	286352365.00740075	0.96496	8214.0	0.93264	10835034.672533335	0.035039999999999995	593.0	0.06735999999999999
17805	纯麦片	267730410.1186007	0.013616666666666666	11969.0	0.009716666666666667	254877180.0972674	0.9533999999999999	11599.0	0.96909	12853230.021333331	0.046599999999999996	370.0	0.030910000000000003
17744	每日坚果	265560229.93760014	0.013776666666666666	4326.0	0.0035133333333333336	257396608.1642336	0.9691566666666667	4146.0	0.95845	8163621.773366668	0.030843333333333334	179.0	0.041550000000000004
17722	牛肉类	263417481.79170045	0.01369	13666.0	0.011096666666666666	259700253.28183365	0.9859366666666666	13115.0	0.9596499999999999	3717228.50986667	0.014063333333333332	551.0	0.040350000000000004
17712	巧克力	257665298.27433404	0.013700000000000002	12095.0	0.009826666666666666	247533302.02636743	0.9594733333333333	11495.0	0.9503933333333333	10131996.247966664	0.04052666666666666	600.0	0.04960666666666667
22145	金骏眉	257078626.5452	0.01328	4579.0	0.0037199999999999998	253952150.12610006	0.9875233333333333	4312.0	0.9417433333333335	3126476.4191	0.012476666666666669	266.0	0.05825666666666666
17797	酸奶	246602362.53056702	0.012706666666666666	6120.0	0.00497	230160696.53983378	0.93565	5597.0	0.9144966666666666	16441665.990733346	0.06435	523.0	0.08550333333333333
22136	熟普	234262642.21829987	0.011973333333333334	12381.0	0.010050000000000002	227211631.28536662	0.97107	11671.0	0.9426633333333333	7051010.932933335	0.028929999999999997	710.0	0.05733666666666667
17629	饼干	209872676.82376778	0.010986666666666667	17310.0	0.01405	186623468.98816773	0.8867599999999999	16526.0	0.9547599999999999	23249207.8356	0.11324000000000001	784.0	0.04524
17696	方便火锅	190060536.3124002	0.009779999999999999	6367.0	0.00517	184611691.9659667	0.9708	6191.0	0.9724366666666665	5448844.346433333	0.0292	175.0	0.027563333333333332
17718	猪肉类	188114602.59633327	0.009823333333333333	6447.0	0.005233333333333333	186157845.71179995	0.98964	6103.0	0.9466899999999999	1956756.8845333334	0.01036	344.0	0.05331
18595	其它方便食品	182391771.12886706	0.00927	13852.0	0.011243333333333333	142457492.19913337	0.81547	12430.0	0.8974333333333333	39934278.92973336	0.18453	1421.0	0.10256666666666668
17632	巧克力	178201491.3817335	0.009356666666666668	7806.0	0.006339999999999999	172197324.31523332	0.9664566666666667	7330.0	0.9389766666666666	6004167.066500002	0.033543333333333335	476.0	0.06102333333333334
22135	生普	175672544.95506662	0.00872	11355.0	0.009206666666666667	167607268.20473322	0.9420066666666668	10193.0	0.8976233333333333	8065276.750333339	0.05799333333333332	1162.0	0.10237666666666666
22344	稻花香米	175423949.3366002	0.00907	3514.0	0.0028566666666666666	169925398.4186669	0.9695233333333334	3154.0	0.8975733333333333	5498550.917933333	0.030476666666666666	360.0	0.10242666666666667
17730	豆干制品	173825828.55746675	0.009033333333333332	18778.0	0.015243333333333333	169339827.9926667	0.9738366666666667	18049.0	0.9612133333333334	4486000.564799999	0.026163333333333334	728.0	0.038786666666666664
17748	瓜子	172243435.11023346	0.009009999999999999	9447.0	0.007673333333333333	168839670.5703	0.9792933333333332	8821.0	0.9337366666666668	3403764.539933333	0.02070666666666667	626.0	0.06626333333333333
