17713	西式糕点	577693656.3658979	0.0358	26682	0.02193	540024402.5184996	0.93479	24886	0.93269	37669253.84740001	0.06521	1796	0.06731
17729	其它休闲零食	569107515.8404077	0.03527	58784	0.04832	467628786.03060734	0.82169	53849	0.91605	101478729.80980031	0.17831	4935	0.08395
17715	饼干	568782972.253293	0.03525	44935	0.03694	503062642.3162955	0.88445	42862	0.95387	65720329.937000014	0.11555	2073	0.04613
17798	全脂纯牛奶	506286509.91670096	0.03137	7423	0.0061	504169177.51990116	0.99582	7143	0.96228	2117332.396800001	0.00418	280	0.03772
17732	零食大礼包	447729715.02019984	0.02775	13700	0.01126	424436864.4766991	0.94798	12355	0.90182	23292850.543500006	0.05202	1345	0.09818
17714	中式糕点	417597367.9474014	0.02588	55851	0.04591	408285908.0754013	0.9777	52890	0.94698	9311459.871999996	0.0223	2961	0.05302
17693	方便面	380355008.99740225	0.02357	26091	0.02145	366091997.22490215	0.9625	25287	0.96918	14263011.772500008	0.0375	804	0.03082
17720	鸡鸭零食	377328422.9635001	0.02338	19500	0.01603	357677622.7613003	0.94792	18598	0.95374	19650800.202199996	0.05208	902	0.04626
17716	面包	304110714.96210194	0.01885	12252	0.01007	295521424.3236018	0.97176	11660	0.95168	8589290.638500001	0.02824	592	0.04832
17752	枣	291285976.0195001	0.01805	14830	0.01219	277100033.8031992	0.9513	13805	0.93088	14185942.216300016	0.0487	1025	0.06912
17807	其它冲饮	285395382.9557032	0.01769	24987	0.02054	243031172.26040214	0.85156	19488	0.77993	42364210.69530001	0.14844	5499	0.22007
17712	巧克力	275032486.65570074	0.01704	11938	0.00981	262742945.73300096	0.95532	11351	0.95083	12289540.922699999	0.04468	587	0.04917
17809	速溶咖啡	265565815.44750094	0.01646	8809	0.00724	258257999.89050102	0.97248	8226	0.93382	7307815.556999998	0.02752	583	0.06618
17743	坚果礼盒	234888556.75230017	0.01456	4236	0.00348	223494789.93130028	0.95149	3733	0.88126	11393766.821	0.04851	503	0.11874
17722	牛肉类	223465264.3802002	0.01385	14089	0.01158	220185330.83810017	0.98532	13533	0.96054	3279933.5420999997	0.01468	556	0.03946
17744	每日坚果	209102534.80949986	0.01296	4322	0.00355	203683780.78749987	0.97409	4148	0.95974	5418754.021999999	0.02591	174	0.04026
17797	酸奶	206707676.54890114	0.01281	6148	0.00505	190520963.25410077	0.92169	5627	0.91526	16186713.294800008	0.07831	521	0.08474
17805	纯麦片	200560623.00270185	0.01243	11947	0.00982	190044405.6744017	0.94757	11579	0.9692	10516217.328299997	0.05243	368	0.0308
22136	熟普	182294301.17619982	0.0113	12271	0.01009	174789468.9848001	0.95883	11568	0.94271	7504832.191400004	0.04117	703	0.05729
17629	饼干	181405161.55490097	0.01124	17183	0.01413	156306801.29280102	0.86164	16402	0.95455	25098360.262100004	0.13836	781	0.04545
17632	巧克力	178792521.22310007	0.01108	7768	0.00639	172860009.85339996	0.96682	7288	0.93821	5932511.369700002	0.03318	480	0.06179
17718	猪肉类	177495886.07560027	0.011	6400	0.00526	175569501.58850023	0.98915	6064	0.9475	1926384.4870999998	0.01085	336	0.0525
22145	金骏眉	161959076.98310015	0.01004	4550	0.00374	160220253.4241002	0.98926	4288	0.94242	1738823.559	0.01074	262	0.05758
21381	火锅底料	161246879.39749974	0.00999	12062	0.00992	151635218.9026998	0.94039	11670	0.9675	9611660.494799998	0.05961	392	0.0325
17730	豆干制品	152810392.08180052	0.00947	18686	0.01536	149521520.25420037	0.97848	17973	0.96184	3288871.8275999976	0.02152	713	0.03816
17696	方便火锅	147279908.7237	0.00913	6394	0.00526	144472502.32019994	0.98094	6214	0.97185	2807406.4034999995	0.01906	180	0.02815
22344	稻花香米	145390111.7784001	0.00901	3523	0.0029	140604262.84350008	0.96708	3172	0.90037	4785848.9349	0.03292	351	0.09963
17631	糖果	139903968.27110016	0.00867	11093	0.00912	127824545.8159999	0.91366	10131	0.91328	12079422.455100002	0.08634	962	0.08672
18595	其它方便食品	133374283.44259992	0.00827	13539	0.01113	108360860.44989993	0.81246	12155	0.89778	25013422.99270002	0.18754	1384	0.10222
17906	其它传统滋补	132460243.00649956	0.00821	11400	0.00937	107317676.86519976	0.81019	8887	0.77956	25142566.141299978	0.18981	2513	0.22044
17748	瓜子	130420021.34989998	0.00808	9358	0.00769	127570889.22949989	0.97815	8733	0.93321	2849132.1203999994	0.02185	625	0.06679
21383	其他酱料	128843022.39859818	0.00798	31182	0.02563	124653807.60399827	0.96749	30059	0.96399	4189214.7946	0.03251	1123	0.03601
17740	核桃	127134705.60149994	0.00788	4383	0.0036	123842565.8663999	0.97411	4026	0.91855	3292139.7351000006	0.02589	357	0.08145
18600	其它蜜饯果干	125187881.58109969	0.00776	10668	0.00877	121499308.0705998	0.97054	9646	0.9042	3688573.510499999	0.02946	1022	0.0958
18596	其它糖果	124748214.79849973	0.00773	12370	0.01017	83824595.8335998	0.67195	11289	0.91261	40923618.9649	0.32805	1081	0.08739
17695	罐头	124729417.00740023	0.00773	9795	0.00805	107915182.42160015	0.86519	9182	0.93742	16814234.585800003	0.13481	613	0.06258
17692	其它烘焙原料	122383246.59699851	0.00758	18865	0.01551	115075342.16639857	0.94029	18004	0.95436	7307904.430599996	0.05971	861	0.04564
21782	膨化食品	121195493.1974996	0.00751	8195	0.00674	84726923.6805997	0.69909	7670	0.93594	36468569.51690002	0.30091	525	0.06406
17812	奶茶	120435154.65259969	0.00746	9413	0.00774	114906194.06879963	0.95409	8873	0.94263	5528960.583800001	0.04591	540	0.05737
21389	其他调味料	117987687.12169969	0.00731	24339	0.02001	99583157.8693996	0.84401	22634	0.92995	18404529.25230001	0.15599	1705	0.07005
17723	即食海味	111839360.17649996	0.00693	10796	0.00887	105394726.14609991	0.94238	10303	0.95433	6444634.0304000005	0.05762	493	0.04567
22135	生普	109128605.82369997	0.00676	11054	0.00909	102983229.6172999	0.94369	9951	0.90022	6145376.206400005	0.05631	1103	0.09978
21379	榨菜/酱腌菜	104675408.48889975	0.00649	22178	0.01823	99371422.23269977	0.94933	21333	0.9619	5303986.256199995	0.05067	845	0.0381
17628	全脂纯牛奶	100678610.70940003	0.00624	2205	0.00181	100110754.06850004	0.99436	2134	0.9678	567856.6409	0.00564	71	0.0322
22158	其他乌龙茶	94164587.17290011	0.00584	5626	0.00462	90862691.1237001	0.96493	5104	0.90722	3301896.0492	0.03507	522	0.09278
17694	米粉/米线	93608979.30119982	0.0058	10881	0.00894	91258572.56149988	0.97489	10390	0.95488	2350406.7397000003	0.02511	491	0.04512
17738	松子	92936100.67539993	0.00576	1874	0.00154	80791196.1085999	0.86932	1679	0.89594	12144904.566800004	0.13068	195	0.10406
17677	花生油	91187831.66379993	0.00565	1888	0.00155	90756482.61179991	0.99527	1789	0.94756	431349.052	0.00473	99	0.05244
17793	蛋白质饮料	88956277.20340008	0.00551	2696	0.00222	72372939.74109997	0.81358	2508	0.93027	16583337.462300003	0.18642	188	0.06973
17655	方便面/粉	87368324.27719983	0.00541	7587	0.00624	86251836.36109987	0.98722	7311	0.96362	1116487.9161	0.01278	276	0.03638
22265	速溶咖啡	86190650.27319989	0.00534	6023	0.00495	83895843.9499999	0.97338	5807	0.96414	2294806.3232	0.02662	216	0.03586
17674	挂面	80024513.31059979	0.00496	9392	0.00772	77689234.58969977	0.97082	8891	0.94666	2335278.720900001	0.02918	501	0.05334
18601	其它乳品/制品	78741446.05269995	0.00488	1892	0.00156	77938734.42059994	0.98981	1764	0.93235	802711.6320999998	0.01019	128	0.06765
21373	酱油	76389759.16809966	0.00473	6869	0.00565	72884445.33959965	0.95411	6375	0.92808	3505313.828500002	0.04589	494	0.07192
17735	夏威夷果	75571945.3086999	0.00468	1637	0.00135	75301374.9690999	0.99642	1559	0.95235	270570.33959999995	0.00358	78	0.04765
17731	果冻/布丁	74715035.18999968	0.00463	5465	0.00449	71150753.53189977	0.95229	4947	0.90522	3564281.658099999	0.04771	518	0.09478
17734	奶酪	74642501.27949995	0.00463	3100	0.00255	73505233.53659995	0.98476	2967	0.9571	1137267.7429	0.01524	133	0.0429
17737	腰果	72901278.39570002	0.00452	2223	0.00183	70741926.68659998	0.97038	2126	0.95637	2159351.7091	0.02962	97	0.04363
17727	鸡鸭熟食	71260956.72479987	0.00442	3939	0.00324	68313945.31759991	0.95864	3645	0.92536	2947011.4071999993	0.04136	294	0.07464
17789	果蔬汁/饮料	70842491.39599976	0.00439	9278	0.00763	64662709.276399806	0.91277	8409	0.90634	6179782.1196000045	0.08723	869	0.09366
17697	方便米饭	68144438.61289993	0.00422	4561	0.00375	65468676.93129988	0.96073	4304	0.94365	2675761.681600001	0.03927	257	0.05635
17679	调和油	65141446.71369991	0.00404	2207	0.00181	64890215.405099906	0.99614	2146	0.97236	251231.3086	0.00386	61	0.02764
22144	其他绿茶	64035406.49639996	0.00397	7557	0.00621	55660675.17659993	0.86922	6475	0.85682	8374731.319800002	0.13078	1082	0.14318
